steps,apple_score,score,size,path_finder,poly_features,all_data,nb_parameter
1001,1,-1051,10,greedy,False,True,50
49,3,1,10,greedy,False,True,50
121,6,79,10,greedy,False,True,50
45,3,5,10,greedy,False,True,50
113,8,187,10,greedy,False,True,50
47,3,3,10,greedy,False,True,50
41,1,-91,10,greedy,False,True,50
123,6,77,10,greedy,False,True,50
37,2,-37,10,greedy,False,True,50
31,2,-31,10,greedy,False,True,50
59,3,-9,10,greedy,False,True,50
1001,3,-951,10,greedy,False,True,50
29,1,-79,10,greedy,False,True,50
23,1,-73,10,greedy,False,True,50
95,6,105,10,greedy,False,True,50
87,7,163,10,greedy,False,True,50
37,3,13,10,greedy,False,True,50
43,3,7,10,greedy,False,True,50
47,3,3,10,greedy,False,True,50
47,1,-97,10,greedy,False,True,50
155,8,145,10,greedy,False,True,50
61,4,39,10,greedy,False,True,50
97,6,103,10,greedy,False,True,50
25,3,25,10,greedy,False,True,50
33,1,-83,10,greedy,False,True,50
13,1,-63,10,greedy,False,True,50
29,1,-79,10,greedy,False,True,50
185,10,215,10,greedy,False,True,50
27,2,-27,10,greedy,False,True,50
87,6,113,10,greedy,False,True,50
101,6,99,10,greedy,False,True,50
41,3,9,10,greedy,False,True,50
67,4,33,10,greedy,False,True,50
151,9,199,10,greedy,False,True,50
31,2,-31,10,greedy,False,True,50
105,5,45,10,greedy,False,True,50
53,2,-53,10,greedy,False,True,80
73,4,27,10,greedy,False,True,80
55,3,-5,10,greedy,False,True,80
19,1,-69,10,greedy,False,True,80
61,2,-61,10,greedy,False,True,80
27,1,-77,10,greedy,False,True,80
37,1,-87,10,greedy,False,True,100
59,3,-9,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
57,3,-7,10,greedy,False,True,80
151,9,199,10,greedy,False,True,80
111,7,139,10,greedy,False,True,80
29,2,-29,10,greedy,False,True,80
29,1,-79,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
47,2,-47,10,greedy,False,True,100
29,1,-79,10,greedy,False,True,100
15,1,-65,10,greedy,False,True,100
23,1,-73,10,greedy,False,True,100
77,2,-77,10,greedy,False,True,100
63,2,-63,10,greedy,False,True,100
13,1,-63,10,greedy,False,True,100
31,3,19,10,greedy,False,True,100
71,2,-71,10,greedy,False,True,100
37,1,-87,10,greedy,False,True,100
133,6,67,10,greedy,False,True,100
43,2,-43,10,greedy,False,True,100
47,3,3,10,greedy,False,True,100
25,1,-75,10,greedy,False,True,100
27,1,-77,10,greedy,False,True,100
29,1,-79,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
47,3,3,10,greedy,False,True,80
151,4,-51,10,greedy,False,True,100
71,4,29,10,greedy,False,True,80
57,4,43,10,greedy,False,True,100
47,3,3,10,greedy,False,True,80
15,1,-65,10,greedy,False,True,80
81,5,69,10,greedy,False,True,100
29,2,-29,10,greedy,False,True,100
39,2,-39,10,greedy,False,True,80
21,1,-71,10,greedy,False,True,80
85,3,-35,10,greedy,False,True,100
57,2,-57,10,greedy,False,True,80
13,0,-113,10,greedy,False,True,80
91,4,9,10,greedy,False,True,100
77,4,23,10,greedy,False,True,80
19,1,-69,10,greedy,False,True,80
39,2,-39,10,greedy,False,True,100
49,2,-49,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
15,0,-115,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
27,1,-77,10,greedy,False,True,100
27,4,73,10,greedy,False,True,80
31,2,-31,10,greedy,False,True,100
53,3,-3,10,greedy,False,True,100
55,3,-5,10,greedy,False,True,100
177,10,223,10,greedy,False,True,100
19,1,-69,10,greedy,False,True,100
75,3,-25,10,greedy,False,True,100
71,4,29,10,greedy,False,True,100
47,2,-47,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
43,1,-93,10,greedy,False,True,80
63,3,-13,10,greedy,False,True,80
93,5,57,10,greedy,False,True,80
17,1,-67,10,greedy,False,True,80
105,6,95,10,greedy,False,True,80
67,4,33,10,greedy,False,True,80
41,2,-41,10,greedy,False,True,80
35,1,-85,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
17,1,-67,10,greedy,False,True,100
85,4,15,10,greedy,False,True,80
17,2,-17,10,greedy,False,True,100
15,1,-65,10,greedy,False,True,100
39,1,-89,10,greedy,False,True,80
35,3,15,10,greedy,False,True,100
55,3,-5,10,greedy,False,True,80
39,1,-89,10,greedy,False,True,100
17,0,-117,10,greedy,False,True,100
37,1,-87,10,greedy,False,True,100
141,8,159,10,greedy,False,True,80
13,0,-113,10,greedy,False,True,80
27,2,-27,10,greedy,False,True,80
45,2,-45,10,greedy,False,True,80
61,4,39,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
23,2,-23,10,greedy,False,True,100
99,8,201,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
103,5,47,10,greedy,False,True,100
51,4,49,10,greedy,False,True,80
41,2,-41,10,greedy,False,True,100
41,1,-91,10,greedy,False,True,100
61,6,139,10,greedy,False,True,80
51,2,-51,10,greedy,False,True,100
19,1,-69,10,greedy,False,True,100
81,4,19,10,greedy,False,True,80
15,1,-65,10,greedy,False,True,100
39,2,-39,10,greedy,False,True,80
73,5,77,10,greedy,False,True,100
61,2,-61,10,greedy,False,True,100
157,6,43,10,greedy,False,True,80
47,4,53,10,greedy,False,True,80
113,7,137,10,greedy,False,True,100
41,1,-91,10,greedy,False,True,80
43,1,-93,10,greedy,False,True,100
89,7,161,10,greedy,False,True,80
81,3,-31,10,greedy,False,True,100
33,2,-33,10,greedy,False,True,100
33,1,-83,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
79,5,71,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
39,1,-89,10,greedy,False,True,80
41,3,9,10,greedy,False,True,100
31,2,-31,10,greedy,False,True,80
69,3,-19,10,greedy,False,True,80
45,1,-95,10,greedy,False,True,80
77,4,23,10,greedy,False,True,80
223,13,327,10,greedy,False,True,100
93,5,57,10,greedy,False,True,100
79,4,21,10,greedy,False,True,100
65,5,85,10,greedy,False,True,100
61,4,39,10,greedy,False,True,100
67,4,33,10,greedy,False,True,100
87,4,13,10,greedy,False,True,100
39,2,-39,10,greedy,False,True,100
103,5,47,10,greedy,False,True,100
27,2,-27,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
37,1,-87,10,greedy,False,True,80
25,1,-75,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
107,5,43,10,greedy,False,True,100
39,3,11,10,greedy,False,True,100
39,4,61,10,greedy,False,True,100
53,3,-3,10,greedy,False,True,100
1001,2,-1001,10,greedy,False,True,80
21,1,-71,10,greedy,False,True,80
107,6,93,10,greedy,False,True,80
27,1,-77,10,greedy,False,True,80
67,2,-67,10,greedy,False,True,80
37,1,-87,10,greedy,False,True,80
19,1,-69,10,greedy,False,True,80
59,4,41,10,greedy,False,True,80
57,3,-7,10,greedy,False,True,80
37,2,-37,10,greedy,False,True,80
151,10,249,10,greedy,False,True,80
29,1,-79,10,greedy,False,True,80
39,2,-39,10,greedy,False,True,80
35,2,-35,10,greedy,False,True,80
25,1,-75,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
123,5,27,10,greedy,False,True,80
33,2,-33,10,greedy,False,True,100
21,1,-71,10,greedy,False,True,80
29,2,-29,10,greedy,False,True,100
51,4,49,10,greedy,False,True,80
25,1,-75,10,greedy,False,True,80
27,1,-77,10,greedy,False,True,80
171,11,279,10,greedy,False,True,80
19,1,-69,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
189,9,161,10,greedy,False,True,100
77,4,23,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
51,2,-51,10,greedy,False,True,100
15,0,-115,10,greedy,False,True,100
69,5,81,10,greedy,False,True,80
105,4,-5,10,greedy,False,True,80
157,10,243,10,greedy,False,True,100
87,4,13,10,greedy,False,True,100
37,3,13,10,greedy,False,True,100
35,1,-85,10,greedy,False,True,100
37,2,-37,10,greedy,False,True,100
47,2,-47,10,greedy,False,True,100
73,3,-23,10,greedy,False,True,100
63,3,-13,10,greedy,False,True,100
45,2,-45,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
79,6,121,10,greedy,False,True,80
45,2,-45,10,greedy,False,True,80
19,2,-19,10,greedy,False,True,80
103,5,47,10,greedy,False,True,80
93,5,57,10,greedy,False,True,80
37,2,-37,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,100
39,1,-89,10,greedy,False,True,100
103,9,247,10,greedy,False,True,100
45,2,-45,10,greedy,False,True,100
81,3,-31,10,greedy,False,True,100
1001,1,-1051,10,greedy,False,True,80
1001,1,-1051,10,greedy,False,True,80
35,1,-85,10,greedy,False,True,80
115,7,135,10,greedy,False,True,80
23,1,-73,10,greedy,False,True,80
117,7,133,10,greedy,False,True,80
1001,2,-1001,10,a_star,False,True,20
91,5,59,10,a_star,False,True,20
95,5,55,10,a_star,False,True,20
109,9,241,10,a_star,False,True,20
79,4,21,10,a_star,False,True,20
147,8,153,10,a_star,False,True,20
115,7,135,10,a_star,False,True,20
261,17,489,10,a_star,False,True,20
243,16,457,10,a_star,False,True,20
159,13,391,10,a_star,False,True,20
39,2,-39,10,a_star,False,True,20
77,4,23,10,a_star,False,True,20
23,2,-23,10,a_star,False,True,20
23,2,-23,10,a_star,False,True,20
61,4,39,10,a_star,False,True,20
111,6,89,10,a_star,False,True,20
29,3,21,10,a_star,False,True,20
95,5,55,10,a_star,False,True,20
59,4,41,10,a_star,False,True,20
113,5,37,10,a_star,False,True,20
101,9,249,10,a_star,False,True,20
91,5,59,10,a_star,False,True,20
57,5,93,10,a_star,False,True,20
77,6,123,10,a_star,False,True,20
61,5,89,10,a_star,False,True,20
143,8,157,10,a_star,False,True,50
65,4,35,10,a_star,False,True,20
91,4,9,10,a_star,False,True,50
59,4,41,10,a_star,False,True,20
39,5,111,10,a_star,False,True,20
49,4,51,10,a_star,False,True,20
69,6,131,10,a_star,False,True,20
65,5,85,10,a_star,False,True,20
83,6,117,10,a_star,False,True,20
97,5,53,10,a_star,False,True,20
55,4,45,10,a_star,False,True,20
93,8,207,10,a_star,False,True,20
135,9,215,10,a_star,False,True,20
35,5,115,10,a_star,False,True,20
57,5,93,10,a_star,False,True,20
65,4,35,10,a_star,False,True,20
1001,1,-1051,10,a_star,False,True,50
81,4,19,10,a_star,False,True,20
73,4,27,10,a_star,False,True,50
15,1,-65,10,a_star,False,True,20
21,1,-71,10,a_star,False,True,20
49,4,51,10,a_star,False,True,50
83,4,17,10,a_star,False,True,20
77,5,73,10,a_star,False,True,50
43,4,57,10,a_star,False,True,50
85,4,15,10,a_star,False,True,20
63,5,87,10,a_star,False,True,20
69,4,31,10,a_star,False,True,20
97,5,53,10,a_star,False,True,20
199,11,251,10,a_star,False,True,20
61,4,39,10,a_star,False,True,20
61,6,139,10,a_star,False,True,20
159,10,241,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
75,4,25,10,a_star,False,True,50
113,8,187,10,greedy,False,True,10
137,9,213,10,greedy,False,True,10
77,6,123,10,greedy,False,True,10
177,13,373,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,20
149,11,301,10,greedy,False,True,10
157,9,193,10,a_star,False,True,20
119,8,181,10,greedy,False,True,10
29,4,71,10,greedy,False,True,10
57,4,43,10,a_star,False,True,20
109,9,241,10,greedy,False,True,10
117,7,133,10,a_star,False,True,20
1001,1,-1051,10,a_star,False,True,50
113,8,187,10,greedy,False,True,10
65,7,185,10,a_star,False,True,50
161,9,189,10,a_star,False,True,20
65,5,85,10,greedy,False,True,10
19,0,-119,10,a_star,False,True,50
87,6,113,10,greedy,False,True,10
115,7,135,10,a_star,False,True,20
123,6,77,10,a_star,False,True,20
153,9,197,10,greedy,False,True,10
81,8,219,10,a_star,False,True,20
73,7,177,10,greedy,False,True,10
75,5,75,10,greedy,False,True,10
137,6,63,10,a_star,False,True,20
107,8,193,10,a_star,False,True,20
189,10,211,10,greedy,False,True,10
81,6,119,10,greedy,False,True,10
135,8,165,10,greedy,False,True,10
71,5,79,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
45,2,-45,10,a_star,False,True,50
139,12,361,10,greedy,False,True,10
41,2,-41,10,a_star,False,True,50
61,6,139,10,greedy,False,True,10
97,8,203,10,a_star,False,True,50
67,5,83,10,greedy,False,True,10
91,7,159,10,greedy,False,True,10
193,12,307,10,a_star,False,True,50
169,11,281,10,greedy,False,True,10
143,10,257,10,a_star,False,True,50
1001,1,-1051,10,a_star,False,True,20
89,5,61,10,greedy,False,True,10
79,4,21,10,a_star,False,True,50
67,4,33,10,a_star,False,True,20
13,1,-63,10,a_star,False,True,50
19,0,-119,10,a_star,False,True,50
141,8,159,10,greedy,False,True,10
169,13,381,10,a_star,False,True,20
155,11,295,10,a_star,False,True,50
109,9,241,10,greedy,False,True,10
93,8,207,10,a_star,False,True,50
137,11,313,10,a_star,False,True,20
73,6,127,10,a_star,False,True,20
205,11,245,10,greedy,False,True,10
139,9,211,10,greedy,False,True,10
251,17,499,10,a_star,False,True,20
91,6,109,10,greedy,False,True,10
171,8,129,10,a_star,False,True,20
153,10,247,10,greedy,False,True,10
49,4,51,10,a_star,False,True,20
95,9,255,10,a_star,False,True,20
163,10,237,10,greedy,False,True,10
139,9,211,10,greedy,False,True,10
225,10,175,10,a_star,False,True,20
87,8,213,10,greedy,False,True,10
13,1,-63,10,a_star,False,True,20
1001,1,-1051,10,a_star,False,True,50
15,1,-65,10,a_star,False,True,50
101,8,199,10,greedy,False,True,10
143,9,207,10,a_star,False,True,20
33,2,-33,10,greedy,False,True,10
39,2,-39,10,a_star,False,True,20
111,8,189,10,greedy,False,True,10
97,5,53,10,a_star,False,True,20
77,5,73,10,a_star,False,True,20
173,14,427,10,greedy,False,True,10
111,8,189,10,a_star,False,True,20
91,7,159,10,greedy,False,True,10
85,5,65,10,a_star,False,True,20
97,7,153,10,a_star,False,True,20
119,7,131,10,a_star,False,True,20
47,4,53,10,a_star,False,True,20
101,6,99,10,a_star,False,True,20
1001,1,-1051,10,a_star,False,True,50
149,12,351,10,a_star,False,True,20
93,6,107,10,a_star,False,True,50
55,4,45,10,a_star,False,True,50
77,4,23,10,a_star,False,True,20
83,4,17,10,a_star,False,True,50
19,0,-119,10,a_star,False,True,50
139,8,161,10,a_star,False,True,20
65,5,85,10,a_star,False,True,20
1001,1,-1051,10,greedy,False,True,10
185,10,215,10,a_star,False,True,50
165,12,335,10,a_star,False,True,20
155,10,245,10,greedy,False,True,10
85,6,115,10,a_star,False,True,20
109,6,91,10,greedy,False,True,10
133,7,117,10,a_star,False,True,20
59,4,41,10,greedy,False,True,10
45,4,55,10,a_star,False,True,20
107,9,243,10,greedy,False,True,10
71,6,129,10,a_star,False,True,20
33,3,17,10,a_star,False,True,20
65,5,85,10,greedy,False,True,10
57,4,43,10,greedy,False,True,10
89,5,61,10,a_star,False,True,20
67,5,83,10,greedy,False,True,10
63,4,37,10,a_star,False,True,20
43,3,7,10,a_star,False,True,20
81,5,69,10,a_star,False,True,20
161,11,289,10,greedy,False,True,10
57,5,93,10,greedy,False,True,10
1001,2,-1001,10,a_star,False,True,50
73,5,77,10,greedy,False,True,10
213,14,387,10,a_star,False,True,20
65,6,135,10,greedy,False,True,10
115,8,185,10,a_star,False,True,20
147,10,253,10,greedy,False,True,10
77,7,173,10,a_star,False,True,20
71,4,29,10,greedy,False,True,10
87,7,163,10,a_star,False,True,20
103,8,197,10,greedy,False,True,10
119,6,81,10,a_star,False,True,20
59,4,41,10,greedy,False,True,10
83,6,117,10,greedy,False,True,10
107,10,293,10,greedy,False,True,10
159,10,241,10,greedy,False,True,10
57,5,93,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
189,11,261,10,greedy,False,True,10
149,12,351,10,a_star,False,True,50
103,6,97,10,greedy,False,True,10
211,13,339,10,a_star,False,True,50
183,11,267,10,greedy,False,True,10
61,5,89,10,greedy,False,True,10
103,8,197,10,greedy,False,True,10
115,10,285,10,greedy,False,True,10
51,4,49,10,greedy,False,True,10
13,1,-63,10,greedy,False,True,10
89,4,11,10,greedy,False,True,10
91,5,59,10,greedy,False,True,10
181,11,269,10,greedy,False,True,10
27,1,-77,10,greedy,False,True,10
1001,2,-1001,10,a_star,False,True,50
13,1,-63,10,a_star,False,True,50
131,9,219,10,greedy,False,True,10
99,6,101,10,greedy,False,True,10
137,8,163,10,a_star,False,True,50
87,5,63,10,greedy,False,True,10
83,4,17,10,greedy,False,True,10
89,4,11,10,greedy,False,True,10
95,7,155,10,greedy,False,True,10
89,8,211,10,greedy,False,True,10
127,10,273,10,greedy,False,True,10
245,14,355,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
237,15,413,10,greedy,False,True,10
89,5,61,10,a_star,False,True,50
37,2,-37,10,a_star,False,True,50
139,11,311,10,greedy,False,True,10
139,8,161,10,a_star,False,True,50
49,3,1,10,a_star,False,True,50
123,8,177,10,greedy,False,True,10
65,5,85,10,greedy,False,True,10
103,6,97,10,a_star,False,True,50
179,11,271,10,greedy,False,True,10
111,7,139,10,greedy,False,True,10
97,6,103,10,greedy,False,True,10
89,6,111,10,greedy,False,True,10
73,6,127,10,greedy,False,True,10
51,5,99,10,greedy,False,True,10
83,7,167,10,greedy,False,True,10
131,8,169,10,greedy,False,True,10
63,6,137,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
101,5,49,10,greedy,False,True,10
115,6,85,10,a_star,False,True,50
135,10,265,10,greedy,False,True,10
101,6,99,10,a_star,False,True,50
59,7,191,10,greedy,False,True,10
31,2,-31,10,greedy,False,True,10
127,8,173,10,greedy,False,True,10
59,3,-9,10,greedy,False,True,10
331,19,519,10,a_star,False,True,50
59,4,41,10,a_star,False,True,50
201,13,349,10,greedy,False,True,10
1001,1,-1051,10,a_star,False,True,50
47,3,3,10,a_star,False,True,50
23,1,-73,10,a_star,False,True,50
73,5,77,10,a_star,False,True,50
71,5,79,10,a_star,False,True,50
81,6,119,10,a_star,False,True,50
23,0,-123,10,a_star,False,True,50
75,4,25,10,a_star,False,True,50
61,3,-11,10,a_star,False,True,50
63,4,37,10,a_star,False,True,50
1001,1,-1051,10,a_star,False,True,50
1001,0,-1101,10,a_star,False,True,50
59,5,91,10,a_star,False,True,50
15,1,-65,10,a_star,False,True,50
83,5,67,10,a_star,False,True,50
141,8,159,10,a_star,False,True,50
19,0,-119,10,a_star,False,True,50
119,7,131,10,a_star,False,True,50
83,7,167,10,a_star,False,True,50
1001,1,-1051,10,a_star,False,True,50
19,2,-19,10,a_star,False,True,50
91,5,59,10,a_star,False,True,50
45,4,55,10,a_star,False,True,50
77,5,73,10,a_star,False,True,50
27,1,-77,10,a_star,False,True,50
71,4,29,10,a_star,False,True,50
45,4,55,10,a_star,False,True,50
13,1,-63,10,a_star,False,True,50
1001,2,-1001,10,a_star,False,True,50
131,7,119,10,a_star,False,True,50
113,7,137,10,a_star,False,True,50
15,1,-65,10,a_star,False,True,50
37,3,13,10,a_star,False,True,50
47,3,3,10,a_star,False,True,50
19,0,-119,10,a_star,False,True,50
89,7,161,10,a_star,False,True,50
1001,1,-1051,10,a_star,False,True,50
129,6,71,10,a_star,False,True,50
95,6,105,10,a_star,False,True,50
115,6,85,10,a_star,False,True,50
93,6,107,10,a_star,False,True,50
1001,1,-1051,10,a_star,False,True,50
41,4,59,10,a_star,False,True,50
53,4,47,10,a_star,False,True,50
125,7,125,10,a_star,False,True,50
103,6,97,10,a_star,False,True,50
175,13,375,10,a_star,False,True,10
127,10,273,10,a_star,False,True,10
95,5,55,10,a_star,False,True,10
105,6,95,10,a_star,False,True,10
19,2,-19,10,a_star,False,True,10
185,10,215,10,a_star,False,True,10
91,9,259,10,a_star,False,True,10
83,6,117,10,a_star,False,True,10
1001,2,-1001,10,a_star,False,True,50
71,3,-21,10,a_star,False,True,10
133,8,167,10,a_star,False,True,10
167,10,233,10,a_star,False,True,50
19,1,-69,10,a_star,False,True,50
69,5,81,10,a_star,False,True,10
43,3,7,10,a_star,False,True,50
85,5,65,10,a_star,False,True,10
71,5,79,10,a_star,False,True,50
105,6,95,10,a_star,False,True,10
87,4,13,10,a_star,False,True,10
91,5,59,10,a_star,False,True,10
59,6,141,10,a_star,False,True,10
55,4,45,10,a_star,False,True,10
91,5,59,10,a_star,False,True,10
193,13,357,10,a_star,False,True,10
133,11,317,10,a_star,False,True,10
79,5,71,10,a_star,False,True,10
79,6,121,10,a_star,False,True,10
101,7,149,10,a_star,False,True,10
159,10,241,10,a_star,False,True,10
77,8,223,10,a_star,False,True,10
99,5,51,10,a_star,False,True,10
141,8,159,10,a_star,False,True,10
73,6,127,10,a_star,False,True,10
65,5,85,10,a_star,False,True,10
9,1,-59,10,a_star,False,True,10
167,10,233,10,a_star,False,True,10
83,4,17,10,a_star,False,True,10
33,2,-33,10,a_star,False,True,10
87,7,163,10,a_star,False,True,10
171,11,279,10,a_star,False,True,10
201,15,449,10,a_star,False,True,10
45,3,5,10,a_star,False,True,10
169,8,131,10,a_star,False,True,10
57,4,43,10,a_star,False,True,10
43,4,57,10,a_star,False,True,10
39,3,11,10,a_star,False,True,10
69,5,81,10,a_star,False,True,10
103,6,97,10,a_star,False,True,10
71,5,79,10,a_star,False,True,10
143,8,157,10,a_star,False,True,10
91,6,109,10,a_star,False,True,10
65,4,35,10,a_star,False,True,10
173,9,177,10,a_star,False,True,10
143,10,257,10,a_star,False,True,10
83,5,67,10,a_star,False,True,10
91,7,159,10,a_star,False,True,10
141,9,209,10,a_star,False,True,10
63,5,87,10,a_star,False,True,10
